"","date","borough","case","death","hospitalized"
"2433",2020-11-29,"Manhattan",0.000189615416811468,6.34165273616949e-07,1.2049140198722e-05
"2434",2020-11-30,"Manhattan",0.000268886076013586,6.34165273616949e-07,2.09274540293593e-05
"2435",2020-12-01,"Manhattan",0.000349425065762939,1.2683305472339e-06,1.33174707459559e-05
"2436",2020-12-02,"Manhattan",0.000318350967355708,1.2683305472339e-06,1.45858012931898e-05
"2437",2020-12-03,"Manhattan",0.000288545199495712,4.43915691531864e-06,1.2049140198722e-05
"2438",2020-12-04,"Manhattan",0.000254934439994013,1.2683305472339e-06,1.39516360195729e-05
"2439",2020-12-05,"Manhattan",0.000133174707459559,1.2683305472339e-06,1.71224623876576e-05
"2440",2020-12-06,"Manhattan",0.000136979699101261,1.2683305472339e-06,1.2049140198722e-05
"2441",2020-12-07,"Manhattan",0.00028474020785401,1.2683305472339e-06,1.71224623876576e-05
"2442",2020-12-08,"Manhattan",0.000285374373127627,6.34165273616949e-07,2.21957845765932e-05
"2443",2020-12-09,"Manhattan",0.000314545975714007,1.2683305472339e-06,2.91716025863797e-05
"2444",2020-12-10,"Manhattan",0.000293618521684647,3.17082636808474e-06,1.77566276612746e-05
"2445",2020-12-11,"Manhattan",0.000312643479893156,1.2683305472339e-06,2.02932887557424e-05
"2446",2020-12-12,"Manhattan",0.000188347086264234,1.2683305472339e-06,1.77566276612746e-05
"2447",2020-12-13,"Manhattan",0.000188347086264234,4.43915691531864e-06,2.02932887557424e-05
"2448",2020-12-14,"Manhattan",0.000317082636808474,1.90249582085085e-06,2.28299498502102e-05
"2449",2020-12-15,"Manhattan",0.000349425065762939,2.5366610944678e-06,2.5366610944678e-05
"2450",2020-12-16,"Manhattan",0.000287911034222095,1.90249582085085e-06,1.33174707459559e-05
"2451",2020-12-17,"Manhattan",0.000213079531935295,3.80499164170169e-06,1.90249582085085e-05
"2452",2020-12-18,"Manhattan",0.00033040010755443,1.90249582085085e-06,2.34641151238271e-05
"2453",2020-12-19,"Manhattan",0.00020990870556721,2.5366610944678e-06,2.02932887557424e-05
"2454",2020-12-20,"Manhattan",0.000187078755717,4.43915691531864e-06,2.02932887557424e-05
"2455",2020-12-21,"Manhattan",0.000379230833622935,6.34165273616949e-06,3.6781585869783e-05
"2456",2020-12-22,"Manhattan",0.000348156735215705,4.43915691531864e-06,3.17082636808474e-05
"2457",2020-12-23,"Manhattan",0.000332936768648898,4.43915691531864e-06,2.72691067655288e-05
"2458",2020-12-24,"Manhattan",0.000274593563476139,3.17082636808474e-06,2.34641151238271e-05
"2459",2020-12-25,"Manhattan",9.70272868633932e-05,3.80499164170169e-06,3.17082636808474e-05
"2460",2020-12-26,"Manhattan",0.000270788571834437,4.43915691531864e-06,2.15616193029763e-05
"2461",2020-12-27,"Manhattan",0.000199127895915722,5.70748746255254e-06,1.96591234821254e-05
"2462",2020-12-28,"Manhattan",0.000430598220785908,2.5366610944678e-06,3.48790900489322e-05
"2463",2020-12-29,"Manhattan",0.00038874331272719,5.07332218893559e-06,3.61474205961661e-05
"2464",2020-12-30,"Manhattan",0.000419183245860803,3.17082636808474e-06,2.60007762182949e-05
"2465",2020-12-31,"Manhattan",0.000251129448352312,1.90249582085085e-06,2.60007762182949e-05
"2466",2021-01-01,"Manhattan",0.000103368939599563,1.2683305472339e-06,2.28299498502102e-05
"2467",2021-01-02,"Manhattan",0.000329131777007197,3.17082636808474e-06,3.04399331336135e-05
"2468",2021-01-03,"Manhattan",0.000251129448352312,3.17082636808474e-06,2.28299498502102e-05
"2469",2021-01-04,"Manhattan",0.000581529555906742,3.80499164170169e-06,3.93182469642508e-05
"2470",2021-01-05,"Manhattan",0.000565675424066318,5.70748746255254e-06,3.36107595016983e-05
"2471",2021-01-06,"Manhattan",0.000480697277401647,1.2683305472339e-06,2.79032720391458e-05
"2472",2021-01-07,"Manhattan",0.000506698053619942,8.24414855702034e-06,2.21957845765932e-05
"2473",2021-01-08,"Manhattan",0.00049464891342122,5.70748746255254e-06,2.09274540293593e-05
"2474",2021-01-09,"Manhattan",0.000283471877306776,6.97581800978644e-06,2.21957845765932e-05
"2475",2021-01-10,"Manhattan",0.000232104490143803,1.90249582085085e-06,3.04399331336135e-05
"2476",2021-01-11,"Manhattan",0.000535869656206322,3.80499164170169e-06,3.48790900489322e-05
"2477",2021-01-12,"Manhattan",0.000425524898596973,5.70748746255254e-06,3.10740984072305e-05
"2478",2021-01-13,"Manhattan",0.00044074486516378,3.80499164170169e-06,3.80499164170169e-05
"2479",2021-01-14,"Manhattan",0.000474355624665478,4.43915691531864e-06,3.93182469642508e-05
"2480",2021-01-15,"Manhattan",0.000420451576408037,7.60998328340339e-06,3.04399331336135e-05
"2481",2021-01-16,"Manhattan",0.000281569381485925,3.17082636808474e-06,3.36107595016983e-05
"2482",2021-01-17,"Manhattan",0.000250495283078695,3.80499164170169e-06,3.48790900489322e-05
"2483",2021-01-18,"Manhattan",0.000381133329443786,5.07332218893559e-06,3.42449247753152e-05
"2484",2021-01-19,"Manhattan",0.000458501492825054,6.97581800978644e-06,3.99524122378678e-05
"2485",2021-01-20,"Manhattan",0.000461038153919522,5.70748746255254e-06,3.10740984072305e-05
"2486",2021-01-21,"Manhattan",0.000458501492825054,7.60998328340339e-06,3.99524122378678e-05
"2487",2021-01-22,"Manhattan",0.000448354848447183,5.70748746255254e-06,3.61474205961661e-05
"2488",2021-01-23,"Manhattan",0.000317082636808474,5.70748746255254e-06,3.36107595016983e-05
"2489",2021-01-24,"Manhattan",0.0002619102580038,5.70748746255254e-06,3.10740984072305e-05
"2490",2021-01-25,"Manhattan",0.000555528779688447,6.97581800978644e-06,4.05865775114847e-05
"2491",2021-01-26,"Manhattan",0.000485136434316966,7.60998328340339e-06,3.23424289544644e-05
"2492",2021-01-27,"Manhattan",0.000521918020186749,1.45858012931898e-05,3.61474205961661e-05
"2493",2021-01-28,"Manhattan",0.000478794781580796,1.01466443778712e-05,3.29765942280813e-05
"2494",2021-01-29,"Manhattan",0.000336107595016983,5.70748746255254e-06,4.31232386059525e-05
"2495",2021-01-30,"Manhattan",0.000227665333228485,5.70748746255254e-06,2.98057678599966e-05
"2496",2021-01-31,"Manhattan",0.000211811201388061,5.70748746255254e-06,2.40982803974441e-05
"2497",2021-02-01,"Manhattan",0.000119857236713603,3.17082636808474e-06,2.60007762182949e-05
"2498",2021-02-02,"Manhattan",0.000279666885665075,4.43915691531864e-06,3.6781585869783e-05
"2499",2021-02-03,"Manhattan",0.000521918020186749,8.87831383063729e-06,4.37574038795695e-05
"2500",2021-02-04,"Manhattan",0.000447086517899949,9.51247910425423e-06,4.69282302476542e-05
"2501",2021-02-05,"Manhattan",0.000340546751932302,7.60998328340339e-06,4.31232386059525e-05
"2502",2021-02-06,"Manhattan",0.000246690291436993,5.70748746255254e-06,4.18549080587186e-05
"2503",2021-02-07,"Manhattan",0.000128101385270624,8.87831383063729e-06,2.40982803974441e-05
"2504",2021-02-08,"Manhattan",0.000386840816906339,1.01466443778712e-05,3.80499164170169e-05
"2505",2021-02-09,"Manhattan",0.00032849761173358,7.60998328340339e-06,3.61474205961661e-05
"2506",2021-02-10,"Manhattan",0.000360840040688044,5.70748746255254e-06,2.72691067655288e-05
"2507",2021-02-11,"Manhattan",0.000348790900489322,8.24414855702034e-06,3.23424289544644e-05
"2508",2021-02-12,"Manhattan",0.000313277645166773,6.34165273616949e-06,3.04399331336135e-05
"2509",2021-02-13,"Manhattan",0.000175029615518278,7.60998328340339e-06,2.66349414919119e-05
"2510",2021-02-14,"Manhattan",0.000155370492036152,1.01466443778712e-05,2.15616193029763e-05
"2511",2021-02-15,"Manhattan",0.000232104490143803,8.24414855702034e-06,2.98057678599966e-05
"2512",2021-02-16,"Manhattan",0.000387474982179956,3.80499164170169e-06,3.36107595016983e-05
"2513",2021-02-17,"Manhattan",0.000342449247753152,3.17082636808474e-06,2.5366610944678e-05
"2514",2021-02-18,"Manhattan",0.000260641927456566,5.07332218893559e-06,2.40982803974441e-05
"2515",2021-02-19,"Manhattan",0.00029298435641103,6.97581800978644e-06,2.66349414919119e-05
"2516",2021-02-20,"Manhattan",0.000219421184671464,5.70748746255254e-06,2.60007762182949e-05
"2517",2021-02-21,"Manhattan",0.00020166455701019,3.17082636808474e-06,2.15616193029763e-05
"2518",2021-02-22,"Manhattan",0.000346888404668471,6.34165273616949e-06,3.36107595016983e-05
"2519",2021-02-23,"Manhattan",0.000337375925564217,7.60998328340339e-06,2.91716025863797e-05
"2520",2021-02-24,"Manhattan",0.000360205875414427,1.2049140198722e-05,3.04399331336135e-05
"2521",2021-02-25,"Manhattan",0.000325960950639112,7.60998328340339e-06,2.85374373127627e-05
"2522",2021-02-26,"Manhattan",0.000327863446459963,1.14149749251051e-05,3.42449247753152e-05
"2523",2021-02-27,"Manhattan",0.000157272987857003,5.07332218893559e-06,2.02932887557424e-05
"2524",2021-02-28,"Manhattan",0.000159809648951471,6.34165273616949e-06,1.77566276612746e-05
"2525",2021-03-01,"Manhattan",0.0003367417602906,5.07332218893559e-06,3.10740984072305e-05
"2526",2021-03-02,"Manhattan",0.00031391181044039,3.17082636808474e-06,3.04399331336135e-05
"2527",2021-03-03,"Manhattan",0.000331668438101664,1.01466443778712e-05,3.17082636808474e-05
"2528",2021-03-04,"Manhattan",0.00031391181044039,6.34165273616949e-06,3.23424289544644e-05
"2529",2021-03-05,"Manhattan",0.00025556860526763,6.97581800978644e-06,2.09274540293593e-05
"2530",2021-03-06,"Manhattan",0.00016424880586679,7.60998328340339e-06,2.28299498502102e-05
"2531",2021-03-07,"Manhattan",0.000150931335120834,5.70748746255254e-06,2.34641151238271e-05
"2532",2021-03-08,"Manhattan",0.000311375149345922,6.97581800978644e-06,3.29765942280813e-05
"2533",2021-03-09,"Manhattan",0.000334839264469749,6.97581800978644e-06,2.98057678599966e-05
"2534",2021-03-10,"Manhattan",0.00032849761173358,4.43915691531864e-06,2.28299498502102e-05
"2535",2021-03-11,"Manhattan",0.000294252686958264,3.17082636808474e-06,2.79032720391458e-05
"2536",2021-03-12,"Manhattan",0.000308204322977837,8.24414855702034e-06,2.28299498502102e-05
"2537",2021-03-13,"Manhattan",0.000180102937707213,4.43915691531864e-06,2.15616193029763e-05
"2538",2021-03-14,"Manhattan",0.000142053021290197,1.90249582085085e-06,1.90249582085085e-05
"2539",2021-03-15,"Manhattan",0.00028474020785401,7.60998328340339e-06,2.21957845765932e-05
"2540",2021-03-16,"Manhattan",0.000312009314619539,5.07332218893559e-06,2.5366610944678e-05
"2541",2021-03-17,"Manhattan",0.000321521793723793,7.60998328340339e-06,2.85374373127627e-05
"2542",2021-03-18,"Manhattan",0.000282837712033159,6.97581800978644e-06,2.02932887557424e-05
"2543",2021-03-19,"Manhattan",0.000273959398202522,5.70748746255254e-06,2.21957845765932e-05
"2544",2021-03-20,"Manhattan",0.000171224623876576,5.70748746255254e-06,1.90249582085085e-05
"2545",2021-03-21,"Manhattan",0.000147760508752749,5.70748746255254e-06,1.83907929348915e-05
"2546",2021-03-22,"Manhattan",0.000367181693424213,3.80499164170169e-06,3.04399331336135e-05
"2547",2021-03-23,"Manhattan",0.000298691843873583,6.34165273616949e-06,2.09274540293593e-05
"2548",2021-03-24,"Manhattan",0.000333570933922515,2.5366610944678e-06,1.39516360195729e-05
"2549",2021-03-25,"Manhattan",0.000372255015613149,6.34165273616949e-06,1.90249582085085e-05
"2550",2021-03-26,"Manhattan",0.00031391181044039,3.17082636808474e-06,2.28299498502102e-05
"2551",2021-03-27,"Manhattan",0.000170590458602959,5.70748746255254e-06,2.15616193029763e-05
"2552",2021-03-28,"Manhattan",0.000142053021290197,4.43915691531864e-06,1.2049140198722e-05
"2553",2021-03-29,"Manhattan",0.00030757015770422,3.80499164170169e-06,2.34641151238271e-05
"2554",2021-03-30,"Manhattan",0.0002993260091472,1.2683305472339e-06,2.21957845765932e-05
"2555",2021-03-31,"Manhattan",0.000327863446459963,5.07332218893559e-06,1.64882971140407e-05
"2556",2021-04-01,"Manhattan",0.000282837712033159,3.80499164170169e-06,2.28299498502102e-05
"2557",2021-04-02,"Manhattan",0.000240982803974441,3.80499164170169e-06,2.15616193029763e-05
"2558",2021-04-03,"Manhattan",0.000147760508752749,3.80499164170169e-06,1.71224623876576e-05
"2559",2021-04-04,"Manhattan",0.000114149749251051,3.80499164170169e-06,1.33174707459559e-05
"2560",2021-04-05,"Manhattan",0.000296155182779115,4.43915691531864e-06,1.90249582085085e-05
"2561",2021-04-06,"Manhattan",0.000293618521684647,2.5366610944678e-06,1.71224623876576e-05
"2562",2021-04-07,"Manhattan",0.000261276092730183,4.43915691531864e-06,1.39516360195729e-05
"2563",2021-04-08,"Manhattan",0.000204201218104658,4.43915691531864e-06,1.64882971140407e-05
"2564",2021-04-09,"Manhattan",0.000203567052831041,5.07332218893559e-06,1.77566276612746e-05
"2565",2021-04-10,"Manhattan",0.000124296393628922,4.43915691531864e-06,1.58541318404237e-05
"2566",2021-04-11,"Manhattan",9.38564604953084e-05,5.07332218893559e-06,1.07808096514881e-05
"2567",2021-04-12,"Manhattan",0.000210542870840827,3.17082636808474e-06,2.02932887557424e-05
"2568",2021-04-13,"Manhattan",0.00021815285412423,3.17082636808474e-06,1.90249582085085e-05
"2569",2021-04-14,"Manhattan",0.000202298722283807,3.80499164170169e-06,1.58541318404237e-05
"2570",2021-04-15,"Manhattan",0.000179468772433597,5.07332218893559e-06,1.77566276612746e-05
"2571",2021-04-16,"Manhattan",0.00014332135183743,1.2683305472339e-06,1.33174707459559e-05
"2572",2021-04-17,"Manhattan",8.18073202965864e-05,3.17082636808474e-06,1.01466443778712e-05
"2573",2021-04-18,"Manhattan",8.11731550229695e-05,4.43915691531864e-06,7.60998328340339e-06
"2574",2021-04-19,"Manhattan",0.000146492178205515,3.17082636808474e-06,1.2683305472339e-05
"2575",2021-04-20,"Manhattan",0.000140784690742963,1.2683305472339e-06,1.2049140198722e-05
"2576",2021-04-21,"Manhattan",0.000114783914524668,2.5366610944678e-06,6.97581800978644e-06
"2577",2021-04-22,"Manhattan",9.00514688536067e-05,2.5366610944678e-06,8.24414855702034e-06
"2578",2021-04-23,"Manhattan",8.24414855702034e-05,3.80499164170169e-06,1.2049140198722e-05
"2579",2021-04-24,"Manhattan",5.51723788046746e-05,3.80499164170169e-06,7.60998328340339e-06
"2580",2021-04-25,"Manhattan",4.75623955212712e-05,1.2683305472339e-06,1.07808096514881e-05
"2581",2021-04-26,"Manhattan",0.00010590560069403,1.2683305472339e-06,1.01466443778712e-05
"2582",2021-04-27,"Manhattan",9.19539646744576e-05,3.17082636808474e-06,5.07332218893559e-06
"2583",2021-04-28,"Manhattan",8.18073202965864e-05,2.5366610944678e-06,1.2049140198722e-05
"2584",2021-04-29,"Manhattan",9.51247910425423e-05,1.90249582085085e-06,1.14149749251051e-05
"2585",2021-04-30,"Manhattan",6.53190231825457e-05,3.17082636808474e-06,6.97581800978644e-06
"2586",2021-05-01,"Manhattan",3.99524122378678e-05,3.17082636808474e-06,8.24414855702034e-06
"2587",2021-05-02,"Manhattan",3.17082636808474e-05,1.90249582085085e-06,5.07332218893559e-06
"2588",2021-05-03,"Manhattan",8.05389897493525e-05,2.5366610944678e-06,6.97581800978644e-06
"2589",2021-05-04,"Manhattan",6.53190231825457e-05,6.34165273616949e-07,6.97581800978644e-06
"2590",2021-05-05,"Manhattan",6.78556842770135e-05,2.5366610944678e-06,5.70748746255254e-06
"2591",2021-05-06,"Manhattan",6.34165273616949e-05,3.80499164170169e-06,1.01466443778712e-05
"2592",2021-05-07,"Manhattan",5.07332218893559e-05,1.90249582085085e-06,5.70748746255254e-06
"2593",2021-05-08,"Manhattan",2.60007762182949e-05,2.5366610944678e-06,6.97581800978644e-06
"2594",2021-05-09,"Manhattan",3.04399331336135e-05,1.90249582085085e-06,5.70748746255254e-06
"2595",2021-05-10,"Manhattan",5.64407093519085e-05,1.90249582085085e-06,5.70748746255254e-06
"2596",2021-05-11,"Manhattan",4.43915691531864e-05,4.43915691531864e-06,5.07332218893559e-06
"2597",2021-05-12,"Manhattan",4.31232386059525e-05,1.2683305472339e-06,6.97581800978644e-06
"2598",2021-05-13,"Manhattan",4.75623955212712e-05,1.90249582085085e-06,4.43915691531864e-06
"2599",2021-05-14,"Manhattan",3.6781585869783e-05,1.90249582085085e-06,6.34165273616949e-06
"2600",2021-05-15,"Manhattan",2.09274540293593e-05,6.34165273616949e-07,1.2683305472339e-06
"2601",2021-05-16,"Manhattan",1.96591234821254e-05,1.2683305472339e-06,2.5366610944678e-06
"2602",2021-05-17,"Manhattan",4.56598997004203e-05,0,6.34165273616949e-06
"2603",2021-05-18,"Manhattan",3.80499164170169e-05,1.90249582085085e-06,3.80499164170169e-06
"2604",2021-05-19,"Manhattan",2.60007762182949e-05,6.34165273616949e-07,5.07332218893559e-06
"2605",2021-05-20,"Manhattan",3.23424289544644e-05,1.90249582085085e-06,4.43915691531864e-06
"2606",2021-05-21,"Manhattan",3.04399331336135e-05,1.2683305472339e-06,5.70748746255254e-06
"2607",2021-05-22,"Manhattan",1.77566276612746e-05,1.2683305472339e-06,2.5366610944678e-06
"2608",2021-05-23,"Manhattan",1.07808096514881e-05,0,3.80499164170169e-06
"2609",2021-05-24,"Manhattan",3.23424289544644e-05,6.34165273616949e-07,2.5366610944678e-06
"2610",2021-05-25,"Manhattan",2.34641151238271e-05,0,3.17082636808474e-06
"2611",2021-05-26,"Manhattan",2.5366610944678e-05,6.34165273616949e-07,1.90249582085085e-06
"2612",2021-05-27,"Manhattan",2.4732445671061e-05,1.2683305472339e-06,6.34165273616949e-06
"2613",2021-05-28,"Manhattan",1.45858012931898e-05,1.2683305472339e-06,3.17082636808474e-06
"2614",2021-05-29,"Manhattan",1.45858012931898e-05,0,2.5366610944678e-06
"2615",2021-05-30,"Manhattan",1.01466443778712e-05,0,3.17082636808474e-06
"2616",2021-05-31,"Manhattan",1.2683305472339e-05,1.90249582085085e-06,1.90249582085085e-06
"2617",2021-06-01,"Manhattan",3.29765942280813e-05,1.2683305472339e-06,2.5366610944678e-06
"2618",2021-06-02,"Manhattan",2.09274540293593e-05,6.34165273616949e-07,2.5366610944678e-06
"2619",2021-06-03,"Manhattan",1.52199665668068e-05,6.34165273616949e-07,1.90249582085085e-06
"2620",2021-06-04,"Manhattan",2.15616193029763e-05,6.34165273616949e-07,2.5366610944678e-06
"2621",2021-06-05,"Manhattan",1.07808096514881e-05,0,1.90249582085085e-06
"2622",2021-06-06,"Manhattan",1.45858012931898e-05,6.34165273616949e-07,1.2683305472339e-06
"2623",2021-06-07,"Manhattan",2.02932887557424e-05,0,6.34165273616949e-07
"2624",2021-06-08,"Manhattan",1.71224623876576e-05,6.34165273616949e-07,3.80499164170169e-06
"2625",2021-06-09,"Manhattan",2.5366610944678e-05,0,6.34165273616949e-07
"2626",2021-06-10,"Manhattan",1.90249582085085e-05,6.34165273616949e-07,1.90249582085085e-06
"2627",2021-06-11,"Manhattan",2.40982803974441e-05,6.34165273616949e-07,3.17082636808474e-06
"2628",2021-06-12,"Manhattan",8.87831383063729e-06,6.34165273616949e-07,1.90249582085085e-06
"2629",2021-06-13,"Manhattan",1.2049140198722e-05,1.2683305472339e-06,1.2683305472339e-06
"2630",2021-06-14,"Manhattan",1.83907929348915e-05,0,1.2683305472339e-06
"2631",2021-06-15,"Manhattan",2.28299498502102e-05,6.34165273616949e-07,6.34165273616949e-07
"2632",2021-06-16,"Manhattan",1.96591234821254e-05,2.5366610944678e-06,3.17082636808474e-06
"2633",2021-06-17,"Manhattan",1.64882971140407e-05,1.2683305472339e-06,1.2683305472339e-06
"2634",2021-06-18,"Manhattan",9.51247910425423e-06,6.34165273616949e-07,2.5366610944678e-06
"2635",2021-06-19,"Manhattan",1.39516360195729e-05,6.34165273616949e-07,6.34165273616949e-07
"2636",2021-06-20,"Manhattan",8.87831383063729e-06,0,1.2683305472339e-06
"2637",2021-06-21,"Manhattan",1.58541318404237e-05,0,2.5366610944678e-06
"2638",2021-06-22,"Manhattan",2.09274540293593e-05,6.34165273616949e-07,1.90249582085085e-06
"2639",2021-06-23,"Manhattan",2.4732445671061e-05,0,1.90249582085085e-06
"2640",2021-06-24,"Manhattan",1.90249582085085e-05,0,6.34165273616949e-07
"2641",2021-06-25,"Manhattan",1.77566276612746e-05,6.34165273616949e-07,1.2683305472339e-06
"2642",2021-06-26,"Manhattan",9.51247910425423e-06,6.34165273616949e-07,1.2683305472339e-06
"2643",2021-06-27,"Manhattan",1.2049140198722e-05,0,1.90249582085085e-06
"2644",2021-06-28,"Manhattan",2.85374373127627e-05,6.34165273616949e-07,3.17082636808474e-06
"2645",2021-06-29,"Manhattan",2.66349414919119e-05,0,2.5366610944678e-06
"2646",2021-06-30,"Manhattan",2.72691067655288e-05,6.34165273616949e-07,2.5366610944678e-06
"2647",2021-07-01,"Manhattan",1.83907929348915e-05,0,1.90249582085085e-06
"2648",2021-07-02,"Manhattan",3.86840816906339e-05,6.34165273616949e-07,3.17082636808474e-06
"2649",2021-07-03,"Manhattan",1.83907929348915e-05,6.34165273616949e-07,3.17082636808474e-06
"2650",2021-07-04,"Manhattan",1.58541318404237e-05,0,3.17082636808474e-06
"2651",2021-07-05,"Manhattan",2.02932887557424e-05,0,1.90249582085085e-06
"2652",2021-07-06,"Manhattan",4.88307260685051e-05,0,1.90249582085085e-06
"2653",2021-07-07,"Manhattan",4.56598997004203e-05,0,1.90249582085085e-06
"2654",2021-07-08,"Manhattan",5.07332218893559e-05,6.34165273616949e-07,1.90249582085085e-06
"2655",2021-07-09,"Manhattan",5.32698829838237e-05,0,4.43915691531864e-06
"2656",2021-07-10,"Manhattan",3.10740984072305e-05,0,1.90249582085085e-06
"2657",2021-07-11,"Manhattan",3.36107595016983e-05,0,1.2683305472339e-06
"2658",2021-07-12,"Manhattan",5.45382135310576e-05,0,1.2683305472339e-06
"2659",2021-07-13,"Manhattan",6.40506926353118e-05,0,1.90249582085085e-06
"2660",2021-07-14,"Manhattan",9.06856341272237e-05,0,4.43915691531864e-06
"2661",2021-07-15,"Manhattan",8.11731550229695e-05,0,3.80499164170169e-06
"2662",2021-07-16,"Manhattan",7.67339981076508e-05,1.2683305472339e-06,1.90249582085085e-06
"2663",2021-07-17,"Manhattan",3.80499164170169e-05,6.34165273616949e-07,3.17082636808474e-06
"2664",2021-07-18,"Manhattan",5.26357177102068e-05,0,2.5366610944678e-06
"2665",2021-07-19,"Manhattan",0.000111613088156583,0,5.07332218893559e-06
"2666",2021-07-20,"Manhattan",0.000102734774325946,0,5.07332218893559e-06
"2667",2021-07-21,"Manhattan",0.000125564724176156,0,3.80499164170169e-06
"2668",2021-07-22,"Manhattan",0.00014332135183743,6.34165273616949e-07,3.80499164170169e-06
"2669",2021-07-23,"Manhattan",0.00012683305472339,1.2683305472339e-06,3.80499164170169e-06
"2670",2021-07-24,"Manhattan",7.03923453714813e-05,0,4.43915691531864e-06
"2671",2021-07-25,"Manhattan",7.54656675604169e-05,6.34165273616949e-07,4.43915691531864e-06
"2672",2021-07-26,"Manhattan",0.000165517136414024,0,7.60998328340339e-06
"2673",2021-07-27,"Manhattan",0.000160443814225088,6.34165273616949e-07,4.43915691531864e-06
"2674",2021-07-28,"Manhattan",0.000174395450244661,1.2683305472339e-06,8.87831383063729e-06
"2675",2021-07-29,"Manhattan",0.000148394674026366,1.2683305472339e-06,8.87831383063729e-06
"2676",2021-07-30,"Manhattan",0.000159809648951471,1.2683305472339e-06,6.97581800978644e-06
"2677",2021-07-31,"Manhattan",9.63931215897762e-05,6.34165273616949e-07,4.43915691531864e-06
"2678",2021-08-01,"Manhattan",9.63931215897762e-05,1.2683305472339e-06,3.17082636808474e-06
"2679",2021-08-02,"Manhattan",0.000192152077905936,6.34165273616949e-07,5.70748746255254e-06
"2680",2021-08-03,"Manhattan",0.000218787019397847,6.34165273616949e-07,6.34165273616949e-06
"2681",2021-08-04,"Manhattan",0.000209274540293593,0,5.70748746255254e-06
"2682",2021-08-05,"Manhattan",0.000204835383378275,0,1.2049140198722e-05
"2683",2021-08-06,"Manhattan",0.000181371268254447,2.5366610944678e-06,1.01466443778712e-05
"2684",2021-08-07,"Manhattan",0.000113515583977434,1.2683305472339e-06,7.60998328340339e-06
"2685",2021-08-08,"Manhattan",0.000102734774325946,0,1.01466443778712e-05
"2686",2021-08-09,"Manhattan",0.00019532290427402,1.90249582085085e-06,9.51247910425423e-06
"2687",2021-08-10,"Manhattan",0.000194054573726786,6.34165273616949e-07,1.01466443778712e-05
"2688",2021-08-11,"Manhattan",0.0002244945068604,1.90249582085085e-06,7.60998328340339e-06
"2689",2021-08-12,"Manhattan",0.000205469548651891,1.90249582085085e-06,1.2049140198722e-05
"2690",2021-08-13,"Manhattan",0.000186444590443383,6.34165273616949e-07,9.51247910425423e-06
"2691",2021-08-14,"Manhattan",0.000130638046365091,6.34165273616949e-07,6.97581800978644e-06
"2692",2021-08-15,"Manhattan",0.000125564724176156,6.34165273616949e-07,1.52199665668068e-05
"2693",2021-08-16,"Manhattan",0.000223226176313166,6.34165273616949e-07,9.51247910425423e-06
"2694",2021-08-17,"Manhattan",0.000191517912632319,1.2683305472339e-06,1.07808096514881e-05
"2695",2021-08-18,"Manhattan",0.000229567829049336,0,1.01466443778712e-05
"2696",2021-08-19,"Manhattan",0.000206103713925508,6.34165273616949e-07,8.24414855702034e-06
"2697",2021-08-20,"Manhattan",0.000187712920990617,0,1.14149749251051e-05
"2698",2021-08-21,"Manhattan",0.000116052245071902,6.34165273616949e-07,1.07808096514881e-05
"2699",2021-08-22,"Manhattan",6.2148196814461e-05,0,1.01466443778712e-05
"2700",2021-08-23,"Manhattan",0.000234006985964654,0,1.2049140198722e-05
"2701",2021-08-24,"Manhattan",0.000221323680492315,6.34165273616949e-07,9.51247910425423e-06
"2702",2021-08-25,"Manhattan",0.000235275316511888,6.34165273616949e-07,1.2049140198722e-05
"2703",2021-08-26,"Manhattan",0.000206103713925508,1.2683305472339e-06,6.97581800978644e-06
"2704",2021-08-27,"Manhattan",0.000168687962782108,1.2683305472339e-06,8.24414855702034e-06
"2705",2021-08-28,"Manhattan",9.70272868633932e-05,6.34165273616949e-07,8.87831383063729e-06
"2706",2021-08-29,"Manhattan",0.000102100609052329,0,6.97581800978644e-06
"2707",2021-08-30,"Manhattan",0.000237811977606356,6.34165273616949e-07,8.24414855702034e-06
"2708",2021-08-31,"Manhattan",0.000193420408453169,1.2683305472339e-06,1.58541318404237e-05
"2709",2021-09-01,"Manhattan",0.000220689515218698,1.2683305472339e-06,1.33174707459559e-05
"2710",2021-09-02,"Manhattan",0.000166785466961258,1.90249582085085e-06,3.80499164170169e-06
"2711",2021-09-03,"Manhattan",0.000157272987857003,6.34165273616949e-07,6.97581800978644e-06
"2712",2021-09-04,"Manhattan",9.76614521370101e-05,6.34165273616949e-07,8.24414855702034e-06
"2713",2021-09-05,"Manhattan",0.000100198113231478,1.90249582085085e-06,6.34165273616949e-06
"2714",2021-09-06,"Manhattan",0.000114783914524668,0,6.34165273616949e-06
"2715",2021-09-07,"Manhattan",0.000194688739000403,0,1.58541318404237e-05
"2716",2021-09-08,"Manhattan",0.000235275316511888,1.90249582085085e-06,1.33174707459559e-05
"2717",2021-09-09,"Manhattan",0.000198493730642105,1.90249582085085e-06,6.97581800978644e-06
"2718",2021-09-10,"Manhattan",0.000191517912632319,6.34165273616949e-07,6.97581800978644e-06
"2719",2021-09-11,"Manhattan",0.000107808096514881,0,7.60998328340339e-06
"2720",2021-09-12,"Manhattan",0.000140784690742963,1.2683305472339e-06,8.87831383063729e-06
"2721",2021-09-13,"Manhattan",0.000234641151238271,6.34165273616949e-07,1.52199665668068e-05
