region,value,year
11547,3,2022.5
07643,3,2022.5
19801,3,2022.5
07928,3,2022.5
07932,3,2022.5
33139,3,2022.5
07073,3,2022.5
75081,3,2022.5
06877,3,2022.5
10166,3,2022.5
07901,3,2022.5
10596,3,2022.5
08060,3,2022.5
22424,3,2022.5
07108,3,2022.5
07033,3,2022.5
10537,3,2022.5
12524,3,2022.5
12065,3,2022.5
07762,3,2022.5
10151,3,2022.5
07660,3,2022.5
08520,3,2022.5
10992,3,2022.5
77042,3,2022.5
10962,3,2022.5
85711,3,2022.5
12201,3,2022.5
10108,3,2022.5
32303,3,2022.5
11005,3,2022.5
12601,3,2022.5
33326,3,2022.5
12518,3,2022.5
65202,3,2022.5
07734,3,2022.5
07206,3,2022.5
02061,3,2022.5
10103,3,2022.5
19034,3,2022.5
07834,3,2022.5
07202,3,2022.5
68134,3,2022.5
30144,3,2022.5
08053,3,2022.5
12531,3,2022.5
43215,3,2022.5
22202,3,2022.5
07712,3,2022.5
43229,3,2022.5
22201,3,2022.5
11709,3,2022.5
94107,3,2022.5
07112,3,2022.5
10917,3,2022.5
10976,3,2022.5
60062,3,2022.5
17011,3,2022.5
10970,3,2022.5
07628,3,2022.5
14225,3,2022.5
06905,3,2022.5
07801,3,2022.5
23502,3,2022.5
75701,3,2022.5
11751,3,2022.5
46219,3,2022.5
14223,3,2022.5
11752,3,2022.5
75024,3,2022.5
11777,3,2022.5
80202,3,2022.5
10169,3,2022.5
07071,3,2022.5
41105,3,2022.5
10178,3,2022.5
85249,3,2022.5
77478,3,2022.5
07920,3,2022.5
07005,3,2022.5
12866,3,2022.5
85021,3,2022.5
91361,3,2022.5
18428,3,2022.5
07076,3,2022.5
12572,3,2022.5
55441,3,2022.5
37067,3,2022.5
12401,3,2022.5
11719,3,2022.5
07031,3,2022.5
06460,3,2022.5
11933,3,2022.5
1780,3,2022.5
20906,3,2022.5
12521,3,2022.5
14850,3,2022.5
60035,3,2022.5
06468,3,2022.5
06605,3,2022.5
60563,3,2022.5
11579,3,2022.5
10511,3,2022.5
80014,3,2022.5
85282,3,2022.5
07840,3,2022.5
10916,3,2022.5
07006,3,2022.5
33609,2,2022.5
14411,2,2022.5
76248,2,2022.5
48093,2,2022.5
06790,2,2022.5
76137,2,2022.5
18337,2,2022.5
70002,2,2022.5
60045,2,2022.5
23430,2,2022.5
78744,2,2022.5
95330,2,2022.5
L3X1V,2,2022.5
98335,2,2022.5
92806,2,2022.5
23230,2,2022.5
07057,2,2022.5
34243,2,2022.5
08757,2,2022.5
13839,2,2022.5
11755,2,2022.5
44087,2,2022.5
12110,2,2022.5
29732,2,2022.5
71292,2,2022.5
07078,2,2022.5
84119,2,2022.5
07208,2,2022.5
12211,2,2022.5
000,2,2022.5
19103,2,2022.5
92025,2,2022.5
33323,2,2022.5
07753,2,2022.5
89117,2,2022.5
10930,2,2022.5
33004,2,2022.5
14059,2,2022.5
30066,2,2022.5
30022,2,2022.5
40007,2,2022.5
33487,2,2022.5
53005,2,2022.5
06906,2,2022.5
92008,2,2022.5
12589,2,2022.5
47708,2,2022.5
01532,2,2022.5
12520,2,2022.5
08016,2,2022.5
47130,2,2022.5
77072,2,2022.5
30092,2,2022.5
98021,2,2022.5
14226,2,2022.5
07110,2,2022.5
29707,2,2022.5
11778,2,2022.5
91423,2,2022.5
01810,2,2022.5
08723,2,2022.5
91301,2,2022.5
21903,2,2022.5
33309,2,2022.5
06850,2,2022.5
15220,2,2022.5
07421,2,2022.5
11937,2,2022.5
33602,2,2022.5
56010,2,2022.5
78727,2,2022.5
11901,2,2022.5
18330,2,2022.5
14211,2,2022.5
66219,2,2022.5
93301,2,2022.5
JAMAI,2,2022.5
06851,2,2022.5
06702,2,2022.5
85281,2,2022.5
96753,2,2022.5
20003,2,2022.5
10588,2,2022.5
12547,2,2022.5
60714,2,2022.5
20854,2,2022.5
40070,2,2022.5
07501,2,2022.5
72201,2,2022.5
1550,2,2022.5
32765,2,2022.5
55343,2,2022.5
07503,2,2022.5
20110,2,2022.5
08833,2,2022.5
61761,2,2022.5
19107,2,2022.5
07662,2,2022.5
11247,2,2022.5
33134,2,2022.5
12303,2,2022.5
37909,2,2022.5
08902,2,2022.5
10986,2,2022.5
06807,2,2022.5
12570,2,2022.5
85044,2,2022.5
06812,2,2022.5
19701,2,2022.5
55425,2,2022.5
35209,2,2022.5
12076,2,2022.5
90403,2,2022.5
07081,2,2022.5
74146,2,2022.5
06612,2,2022.5
19007,2,2022.5
29715,2,2022.5
08690,2,2022.5
50613,2,2022.5
06607,2,2022.5
14614,2,2022.5
07405,2,2022.5
77081,2,2022.5
85034,2,2022.5
07080,2,2022.5
32751,2,2022.5
01300,2,2022.5
15108,2,2022.5
12603,2,2022.5
03103,2,2022.5
07042,2,2022.5
07936,2,2022.5
19053,2,2022.5
91762,2,2022.5
07733,2,2022.5
80110,2,2022.5
33141,2,2022.5
10548,2,2022.5
77014,2,2022.5
12564,2,2022.5
55126,2,2022.5
48076,2,2022.5
1101,2,2022.5
23513,2,2022.5
0,2,2022.5
73112,2,2022.5
08817,2,2022.5
60008,2,2022.5
34134,2,2022.5
08873,2,2022.5
07072,2,2022.5
91360,2,2022.5
02322,2,2022.5
11963,2,2022.5
77057,2,2022.5
18610,2,2022.5
06067,2,2022.5
08057,2,2022.5
11548,2,2022.5
12719,2,2022.5
60630,2,2022.5
48331,2,2022.5
89148,2,2022.5
07203,2,2022.5
10279,2,2022.5
20814,2,2022.5
12540,2,2022.5
06804,2,2022.5
97477,2,2022.5
08026,2,2022.5
07452,2,2022.5
18360,2,2022.5
14227,2,2022.5
11425,2,2022.5
07620,2,2022.5
22500,2,2022.5
07663,2,2022.5
07836,2,2022.5
07640,2,2022.5
65109,2,2022.5
85262,2,2022.5
20896,2,2022.5
41048,2,2022.5
92123,2,2022.5
28227,2,2022.5
60030,2,2022.5
07444,2,2022.5
12473,2,2022.5
98201,2,2022.5
10055,2,2022.5
10281,2,2022.5
12514,2,2022.5
07050,2,2022.5
08731,2,2022.5
33066,2,2022.5
19890,2,2022.5
08034,2,2022.5
10172,2,2022.5
85004,2,2022.5
55430,2,2022.5
85040,2,2022.5
83687,2,2022.5
12205,2,2022.5
19010,2,2022.5
63042,2,2022.5
10560,2,2022.5
08753,2,2022.5
02184,2,2022.5
89501,2,2022.5
80206,2,2022.5
07974,2,2022.5
18064,2,2022.5
19601,2,2022.5
28273,2,2022.5
87501,2,2022.5
08610,2,2022.5
85210,2,2022.5
07504,2,2022.5
07105,2,2022.5
92121,2,2022.5
07866,2,2022.5
10107,2,2022.5
08884,2,2022.5
98208,2,2022.5
11954,2,2022.5
27106,2,2022.5
49202,2,2022.5
08872,2,2022.5
20912,2,2022.5
60612,2,2022.5
14217,2,2022.5
10526,2,2022.5
08755,2,2022.5
08759,2,2022.5
78741,2,2022.5
32835,2,2022.5
06776,2,2022.5
33441,2,2022.5
01010,2,2022.5
10928,2,2022.5
98011,2,2022.5
10173,2,2022.5
32202,2,2022.5
21701,2,2022.5
07874,2,2022.5
07012,2,2022.5
20002,2,2022.5
19014,2,2022.5
30067,2,2022.5
20015,2,2022.5
13202,2,2022.5
06515,2,2022.5
07201,2,2022.5
78750,2,2022.5
13820,2,2022.5
19605,2,2022.5
11940,2,2022.5
73134,2,2022.5
14214,2,2022.5
32750,2,2022.5
03087,2,2022.5
07719,2,2022.5
11764,2,2022.5
10167,2,2022.5
07095,2,2022.5
10271,2,2022.5
46240,2,2022.5
10168,2,2022.5
89102,2,2022.5
40223,2,2022.5
07058,2,2022.5
89502,2,2022.5
07649,2,2022.5
14845,2,2022.5
08736,2,2022.5
60603,2,2022.5
32159,2,2022.5
92009,2,2022.5
07063,2,2022.5
33180,2,2022.5
06450,2,2022.5
10175,2,2022.5
07029,2,2022.5
14604,2,2022.5
11556,2,2022.5
48334,2,2022.5
33321,2,2022.5
12582,2,2022.5
18507,2,2022.5
55433,2,2022.5
1781,2,2022.5
75075,2,2022.5
75090,2,2022.5
11792,2,2022.5
20024,2,2022.5
08901,2,2022.5
JMCJS,2,2022.5
92010,2,2022.5
19382,2,2022.5
32907,2,2022.5
12754,2,2022.5
18302,2,2022.5
32746,2,2022.5
10176,2,2022.5
92563,2,2022.5
85224,2,2022.5
11946,2,2022.5
33624,2,2022.5
45080,2,2022.5
07204,2,2022.5
40741,2,2022.5
12194,2,2022.5
48083,2,2022.5
07738,2,2022.5
93401,2,2022.5
08721,2,2022.5
06890,2,2022.5
60077,2,2022.5
91730,2,2022.5
08820,2,2022.5
10923,2,2022.5
08534,2,2022.5
10505,2,2022.5
76021,2,2022.5
07457,2,2022.5
33146,2,2022.5
06461,2,2022.5
57108,2,2022.5
49684,2,2022.5
06615,2,2022.5
75205,2,2022.5
17111,2,2022.5
33131,2,2022.5
18436,2,2022.5
22312,2,2022.5
07014,2,2022.5
08863,2,2022.5
33160,2,2022.5
13732,2,2022.5
11385,624,2023.0
11218,582,2023.0
11214,559,2023.0
10036,547,2023.0
11368,515,2023.0
11234,511,2023.0
11235,510,2023.0
11220,506,2023.0
11223,499,2023.0
10314,491,2023.0
10019,482,2023.0
11229,448,2023.0
11230,435,2023.0
11372,429,2023.0
11377,412,2023.0
11419,410,2023.0
10001,409,2023.0
11354,405,2023.0
10467,396,2023.0
11101,384,2023.0
11432,372,2023.0
11207,363,2023.0
10462,363,2023.0
11208,361,2023.0
10002,358,2023.0
11215,354,2023.0
11209,351,2023.0
10458,347,2023.0
11226,347,2023.0
11373,346,2023.0
11236,344,2023.0
10461,339,2023.0
10003,337,2023.0
10011,337,2023.0
11204,336,2023.0
10469,334,2023.0
10306,333,2023.0
11219,327,2023.0
11435,326,2023.0
11211,323,2023.0
10018,321,2023.0
10016,320,2023.0
10025,319,2023.0
10022,312,2023.0
11378,309,2023.0
10029,309,2023.0
11375,308,2023.0
10305,303,2023.0
10457,303,2023.0
11420,302,2023.0
11355,295,2023.0
11203,291,2023.0
10453,280,2023.0
10312,277,2023.0
10456,273,2023.0
10452,271,2023.0
11201,269,2023.0
11105,267,2023.0
11103,263,2023.0
11206,262,2023.0
10023,261,2023.0
10013,260,2023.0
10472,260,2023.0
10468,258,2023.0
11237,258,2023.0
11212,258,2023.0
11418,254,2023.0
11221,254,2023.0
11222,250,2023.0
11434,248,2023.0
10027,246,2023.0
10466,244,2023.0
10017,240,2023.0
11106,233,2023.0
10463,226,2023.0
11379,223,2023.0
11374,221,2023.0
10309,221,2023.0
11357,221,2023.0
10460,219,2023.0
10024,219,2023.0
10451,218,2023.0
10031,217,2023.0
11232,214,2023.0
11417,213,2023.0
10128,212,2023.0
10028,211,2023.0
11238,211,2023.0
11216,210,2023.0
11210,209,2023.0
10304,207,2023.0
10459,206,2023.0
10021,203,2023.0
10455,201,2023.0
11358,201,2023.0
10033,199,2023.0
10301,195,2023.0
10009,194,2023.0
11231,190,2023.0
10303,185,2023.0
10310,184,2023.0
10026,183,2023.0
11102,183,2023.0
10010,181,2023.0
11224,179,2023.0
11228,179,2023.0
11213,173,2023.0
11433,172,2023.0
10065,171,2023.0
10302,171,2023.0
11416,168,2023.0
11233,168,2023.0
11365,168,2023.0
11217,168,2023.0
11225,166,2023.0
10465,166,2023.0
11421,165,2023.0
10014,161,2023.0
11413,159,2023.0
11423,158,2023.0
10034,158,2023.0
11580,156,2023.0
10454,153,2023.0
10035,153,2023.0
10032,153,2023.0
11361,152,2023.0
11414,151,2023.0
10040,147,2023.0
11104,145,2023.0
10012,145,2023.0
11367,145,2023.0
10475,138,2023.0
10473,136,2023.0
11356,136,2023.0
10038,132,2023.0
11205,131,2023.0
11412,130,2023.0
10308,130,2023.0
11364,126,2023.0
11428,123,2023.0
10704,122,2023.0
11370,122,2023.0
11369,122,2023.0
10075,115,2023.0
10474,114,2023.0
10030,113,2023.0
11691,112,2023.0
11366,111,2023.0
11040,111,2023.0
11429,109,2023.0
10007,109,2023.0
11426,109,2023.0
11249,97,2023.0
11422,97,2023.0
11001,88,2023.0
11003,87,2023.0
10701,86,2023.0
11427,84,2023.0
10037,83,2023.0
11436,83,2023.0
11801,82,2023.0
11362,82,2023.0
11694,81,2023.0
10307,80,2023.0
11520,79,2023.0
11415,76,2023.0
10470,75,2023.0
10004,75,2023.0
10005,73,2023.0
10550,73,2023.0
11590,73,2023.0
10039,73,2023.0
11746,67,2023.0
10801,65,2023.0
11004,65,2023.0
11693,64,2023.0
10705,61,2023.0
11735,61,2023.0
11581,60,2023.0
10471,60,2023.0
11572,58,2023.0
11411,58,2023.0
11010,57,2023.0
11501,56,2023.0
11550,55,2023.0
11710,55,2023.0
11756,54,2023.0
11530,54,2023.0
11360,53,2023.0
07093,47,2023.0
11692,46,2023.0
11758,46,2023.0
11554,46,2023.0
10710,45,2023.0
11552,44,2023.0
11757,43,2023.0
11510,43,2023.0
11747,41,2023.0
11729,40,2023.0
11803,40,2023.0
11706,39,2023.0
11563,39,2023.0
11561,39,2023.0
11239,39,2023.0
10541,38,2023.0
11779,38,2023.0
11021,38,2023.0
11714,34,2023.0
11096,34,2023.0
10583,34,2023.0
11791,32,2023.0
11743,32,2023.0
11553,31,2023.0
11570,30,2023.0
11542,30,2023.0
11566,29,2023.0
11717,29,2023.0
11704,28,2023.0
11793,28,2023.0
10703,27,2023.0
10006,27,2023.0
10805,26,2023.0
10956,26,2023.0
10708,26,2023.0
11050,26,2023.0
10020,26,2023.0
07047,25,2023.0
10965,25,2023.0
11030,25,2023.0
07306,24,2023.0
11787,24,2023.0
10280,24,2023.0
07410,23,2023.0
07087,23,2023.0
10598,23,2023.0
11701,22,2023.0
10464,22,2023.0
11726,22,2023.0
10707,22,2023.0
11716,22,2023.0
11516,21,2023.0
11598,21,2023.0
11430,21,2023.0
11363,21,2023.0
11575,21,2023.0
10573,21,2023.0
11596,21,2023.0
10552,21,2023.0
10603,20,2023.0
11507,20,2023.0
11023,20,2023.0
10543,20,2023.0
07086,20,2023.0
10709,20,2023.0
10604,20,2023.0
07601,19,2023.0
10069,19,2023.0
10803,19,2023.0
11725,18,2023.0
11577,18,2023.0
10044,18,2023.0
11722,18,2023.0
14221,18,2023.0
11763,17,2023.0
11762,17,2023.0
11783,17,2023.0
07010,17,2023.0
10523,17,2023.0
12533,17,2023.0
10940,16,2023.0
10977,16,2023.0
07030,16,2023.0
10528,16,2023.0
07304,16,2023.0
10562,16,2023.0
10601,16,2023.0
98121,16,2023.0
12590,16,2023.0
11731,16,2023.0
11766,15,2023.0
11741,15,2023.0
11768,15,2023.0
11753,15,2023.0
10553,15,2023.0
11795,15,2023.0
10901,15,2023.0
11772,15,2023.0
07666,14,2023.0
10567,14,2023.0
10954,14,2023.0
08857,14,2023.0
10530,14,2023.0
10282,14,2023.0
07747,14,2023.0
10512,14,2023.0
11557,14,2023.0
11776,14,2023.0
10566,13,2023.0
07011,13,2023.0
11558,13,2023.0
10538,13,2023.0
10804,13,2023.0
12550,13,2023.0
11797,13,2023.0
07024,13,2023.0
10549,13,2023.0
07111,13,2023.0
07070,12,2023.0
10990,12,2023.0
29601,12,2023.0
10123,12,2023.0
07302,12,2023.0
07470,12,2023.0
07305,12,2023.0
10509,12,2023.0
11733,12,2023.0
45242,12,2023.0
07728,12,2023.0
07621,12,2023.0
10706,12,2023.0
11559,12,2023.0
11697,12,2023.0
10920,12,2023.0
08879,12,2023.0
11788,11,2023.0
10570,11,2023.0
11702,11,2023.0
07631,11,2023.0
08859,11,2023.0
07726,11,2023.0
10579,11,2023.0
11576,11,2023.0
10155,11,2023.0
11565,11,2023.0
11020,11,2023.0
08816,11,2023.0
12553,11,2023.0
07094,10,2023.0
11109,10,2023.0
11727,10,2023.0
07055,10,2023.0
07751,10,2023.0
11738,10,2023.0
32256,10,2023.0
10607,10,2023.0
06902,10,2023.0
11798,10,2023.0
08831,10,2023.0
11780,10,2023.0
10591,10,2023.0
11518,9,2023.0
10118,9,2023.0
07002,9,2023.0
10101,9,2023.0
07307,9,2023.0
89147,9,2023.0
11560,9,2023.0
10119,9,2023.0
10952,9,2023.0
11720,9,2023.0
11703,9,2023.0
11968,9,2023.0
07735,8,2023.0
11509,8,2023.0
10536,8,2023.0
10504,8,2023.0
12207,8,2023.0
07430,8,2023.0
75063,8,2023.0
07657,8,2023.0
18301,8,2023.0
10589,8,2023.0
10580,8,2023.0
10950,8,2023.0
10522,8,2023.0
10595,8,2023.0
11514,8,2023.0
07652,7,2023.0
11545,7,2023.0
11749,7,2023.0
07107,7,2023.0
10506,7,2023.0
06830,7,2023.0
12701,7,2023.0
07650,7,2023.0
07632,7,2023.0
07020,7,2023.0
20130,7,2023.0
07670,7,2023.0
10547,7,2023.0
07109,7,2023.0
89109,7,2023.0
11769,7,2023.0
07644,7,2023.0
11784,7,2023.0
10533,7,2023.0
11705,7,2023.0
07022,7,2023.0
10520,7,2023.0
07083,7,2023.0
10510,7,2023.0
07013,7,2023.0
11754,7,2023.0
06831,7,2023.0
07036,6,2023.0
10913,6,2023.0
07023,6,2023.0
11732,6,2023.0
11742,6,2023.0
07458,6,2023.0
07603,6,2023.0
23320,6,2023.0
10605,6,2023.0
11790,6,2023.0
14224,6,2023.0
10918,6,2023.0
07424,6,2023.0
11953,6,2023.0
07407,6,2023.0
11371,6,2023.0
11771,6,2023.0
07643,6,2023.0
07648,6,2023.0
10532,6,2023.0
07103,6,2023.0
75019,6,2023.0
11967,6,2023.0
08701,6,2023.0
07506,6,2023.0
10502,6,2023.0
10941,6,2023.0
10170,6,2023.0
12549,6,2023.0
10994,6,2023.0
07626,6,2023.0
07731,6,2023.0
30071,6,2023.0
10989,6,2023.0
11767,6,2023.0
14068,6,2023.0
92108,6,2023.0
12534,6,2023.0
07026,5,2023.0
43230,5,2023.0
07071,5,2023.0
07605,5,2023.0
23452,5,2023.0
10576,5,2023.0
07102,5,2023.0
08812,5,2023.0
10507,5,2023.0
11724,5,2023.0
30096,5,2023.0
10150,5,2023.0
33614,5,2023.0
11721,5,2023.0
07675,5,2023.0
06840,5,2023.0
07748,5,2023.0
07052,5,2023.0
10514,5,2023.0
07661,5,2023.0
07054,5,2023.0
07065,5,2023.0
11740,5,2023.0
07040,5,2023.0
10606,5,2023.0
07481,5,2023.0
07003,5,2023.0
63045,5,2023.0
07701,5,2023.0
08837,5,2023.0
07018,5,2023.0
18328,5,2023.0
1634,5,2023.0
08844,5,2023.0
80111,5,2023.0
11242,5,2023.0
92618,5,2023.0
34236,5,2023.0
07450,5,2023.0
11730,5,2023.0
12563,5,2023.0
07032,5,2023.0
10925,5,2023.0
60602,5,2023.0
14228,5,2023.0
07624,5,2023.0
06484,5,2023.0
94954,5,2023.0
33626,5,2023.0
10163,5,2023.0
07645,5,2023.0
50266,5,2023.0
11042,5,2023.0
10588,4,2023.0
12524,4,2023.0
07205,4,2023.0
22043,4,2023.0
07712,4,2023.0
07722,4,2023.0
33716,4,2023.0
10501,4,2023.0
11950,4,2023.0
85029,4,2023.0
07067,4,2023.0
75234,4,2023.0
10105,4,2023.0
08830,4,2023.0
06897,4,2023.0
08527,4,2023.0
07090,4,2023.0
10924,4,2023.0
46037,4,2023.0
75067,4,2023.0
10516,4,2023.0
06810,4,2023.0
06811,4,2023.0
10537,4,2023.0
10153,4,2023.0
07928,4,2023.0
85286,4,2023.0
07960,4,2023.0
08724,4,2023.0
07834,4,2023.0
19044,4,2023.0
10165,4,2023.0
55437,4,2023.0
30339,4,2023.0
55113,4,2023.0
10987,4,2023.0
07604,4,2023.0
11431,4,2023.0
07508,4,2023.0
37214,4,2023.0
07746,4,2023.0
08054,4,2023.0
07016,4,2023.0
92868,4,2023.0
10590,4,2023.0
10983,4,2023.0
08882,4,2023.0
24011,4,2023.0
07446,4,2023.0
11782,4,2023.0
06611,4,2023.0
14207,4,2023.0
07660,4,2023.0
08861,4,2023.0
07734,4,2023.0
98036,4,2023.0
10041,4,2023.0
07112,4,2023.0
07004,4,2023.0
07840,4,2023.0
14210,4,2023.0
07039,4,2023.0
14094,4,2023.0
10174,4,2023.0
10116,4,2023.0
07730,4,2023.0
19342,4,2023.0
77041,4,2023.0
10594,4,2023.0
08540,4,2023.0
12721,4,2023.0
02061,4,2023.0
07008,4,2023.0
22314,4,2023.0
00000,4,2023.0
60018,4,2023.0
08854,4,2023.0
10958,4,2023.0
07104,4,2023.0
80112,4,2023.0
07076,4,2023.0
07401,4,2023.0
37067,4,2023.0
07901,3,2023.0
10960,3,2023.0
56010,3,2023.0
11247,3,2023.0
85711,3,2023.0
07079,3,2023.0
33326,3,2023.0
11005,3,2023.0
18324,3,2023.0
07033,3,2023.0
08510,3,2023.0
12065,3,2023.0
07762,3,2023.0
08060,3,2023.0
07073,3,2023.0
06470,3,2023.0
10151,3,2023.0
06108,3,2023.0
78216,3,2023.0
12201,3,2023.0
14850,3,2023.0
07981,3,2023.0
08520,3,2023.0
10980,3,2023.0
65202,3,2023.0
91360,3,2023.0
40245,3,2023.0
07060,3,2023.0
10108,3,2023.0
19801,3,2023.0
12200,3,2023.0
75081,3,2023.0
10596,3,2023.0
12601,3,2023.0
12561,3,2023.0
91301,3,2023.0
08840,3,2023.0
33139,3,2023.0
10111,3,2023.0
77042,3,2023.0
33432,3,2023.0
10106,3,2023.0
10103,3,2023.0
07932,3,2023.0
11961,3,2023.0
10962,3,2023.0
10992,3,2023.0
10112,3,2023.0
06877,3,2023.0
44444,3,2023.0
45040,3,2023.0
75038,3,2023.0
14623,3,2023.0
12586,3,2023.0
80014,3,2023.0
22424,3,2023.0
60173,3,2023.0
07206,3,2023.0
12518,3,2023.0
07463,3,2023.0
12775,3,2023.0
10120,3,2023.0
43215,3,2023.0
17011,3,2023.0
60563,3,2023.0
94107,3,2023.0
07724,3,2023.0
11547,3,2023.0
11579,3,2023.0
10178,3,2023.0
75024,3,2023.0
53005,3,2023.0
56303,3,2023.0
07202,3,2023.0
12180,3,2023.0
12401,3,2023.0
06468,3,2023.0
91361,3,2023.0
07005,3,2023.0
12866,3,2023.0
07801,3,2023.0
12572,3,2023.0
75701,3,2023.0
80202,3,2023.0
10169,3,2023.0
11978,3,2023.0
10970,3,2023.0
10976,3,2023.0
11777,3,2023.0
07114,3,2023.0
20906,3,2023.0
11719,3,2023.0
55441,3,2023.0
08053,3,2023.0
32303,3,2023.0
01532,3,2023.0
23502,3,2023.0
07006,3,2023.0
12603,3,2023.0
85021,3,2023.0
41105,3,2023.0
22202,3,2023.0
11752,3,2023.0
60035,3,2023.0
07630,3,2023.0
33431,3,2023.0
12508,3,2023.0
1780,3,2023.0
22201,3,2023.0
85249,3,2023.0
11933,3,2023.0
29609,3,2023.0
07607,3,2023.0
10930,3,2023.0
07031,3,2023.0
06460,3,2023.0
06606,3,2023.0
19034,3,2023.0
06905,3,2023.0
40472,3,2023.0
30144,3,2023.0
07920,3,2023.0
12521,3,2023.0
18015,3,2023.0
43229,3,2023.0
94158,3,2023.0
07871,3,2023.0
14225,3,2023.0
06883,3,2023.0
06820,3,2023.0
10917,3,2023.0
77478,3,2023.0
12100,3,2023.0
46219,3,2023.0
11751,3,2023.0
68134,3,2023.0
10916,3,2023.0
60062,3,2023.0
18428,3,2023.0
07628,3,2023.0
11709,3,2023.0
14223,3,2023.0
74136,3,2023.0
11202,3,2023.0
85282,3,2023.0
14211,2,2023.0
JAMAI,2,2023.0
29707,2,2023.0
85281,2,2023.0
20110,2,2023.0
06702,2,2023.0
12589,2,2023.0
07936,2,2023.0
08690,2,2023.0
30022,2,2023.0
14411,2,2023.0
08723,2,2023.0
11548,2,2023.0
33004,2,2023.0
1101,2,2023.0
18330,2,2023.0
34134,2,2023.0
07405,2,2023.0
19701,2,2023.0
30066,2,2023.0
11946,2,2023.0
40070,2,2023.0
92806,2,2023.0
000,2,2023.0
33160,2,2023.0
33602,2,2023.0
76248,2,2023.0
91423,2,2023.0
12211,2,2023.0
93301,2,2023.0
01300,2,2023.0
33321,2,2023.0
78727,2,2023.0
11778,2,2023.0
15108,2,2023.0
20024,2,2023.0
08901,2,2023.0
92010,2,2023.0
08534,2,2023.0
18702,2,2023.0
33323,2,2023.0
08757,2,2023.0
23430,2,2023.0
11713,2,2023.0
07057,2,2023.0
07042,2,2023.0
47708,2,2023.0
33141,2,2023.0
29732,2,2023.0
92008,2,2023.0
14059,2,2023.0
34243,2,2023.0
L3X1V,2,2023.0
32751,2,2023.0
98335,2,2023.0
70002,2,2023.0
07078,2,2023.0
12110,2,2023.0
14226,2,2023.0
06790,2,2023.0
14614,2,2023.0
11937,2,2023.0
60045,2,2023.0
32765,2,2023.0
06850,2,2023.0
0,2,2023.0
37909,2,2023.0
07072,2,2023.0
35244,2,2023.0
61761,2,2023.0
08016,2,2023.0
07110,2,2023.0
11963,2,2023.0
89117,2,2023.0
72201,2,2023.0
07081,2,2023.0
19007,2,2023.0
12303,2,2023.0
06067,2,2023.0
08057,2,2023.0
12719,2,2023.0
48331,2,2023.0
23513,2,2023.0
77081,2,2023.0
85034,2,2023.0
19107,2,2023.0
77057,2,2023.0
73112,2,2023.0
48093,2,2023.0
10986,2,2023.0
07662,2,2023.0
12570,2,2023.0
29715,2,2023.0
06851,2,2023.0
10511,2,2023.0
66219,2,2023.0
15220,2,2023.0
95330,2,2023.0
77014,2,2023.0
76137,2,2023.0
84119,2,2023.0
07501,2,2023.0
07503,2,2023.0
06807,2,2023.0
11901,2,2023.0
85044,2,2023.0
07080,2,2023.0
12564,2,2023.0
55425,2,2023.0
12076,2,2023.0
13839,2,2023.0
90403,2,2023.0
60630,2,2023.0
71292,2,2023.0
06612,2,2023.0
11755,2,2023.0
1550,2,2023.0
22182,2,2023.0
33134,2,2023.0
19103,2,2023.0
55343,2,2023.0
92025,2,2023.0
07753,2,2023.0
19053,2,2023.0
48076,2,2023.0
80110,2,2023.0
96753,2,2023.0
08873,2,2023.0
12520,2,2023.0
07208,2,2023.0
18337,2,2023.0
60008,2,2023.0
35209,2,2023.0
78744,2,2023.0
91762,2,2023.0
07733,2,2023.0
74146,2,2023.0
91101,2,2023.0
08833,2,2023.0
03103,2,2023.0
10548,2,2023.0
50613,2,2023.0
06607,2,2023.0
32819,2,2023.0
55126,2,2023.0
08817,2,2023.0
60714,2,2023.0
20003,2,2023.0
08902,2,2023.0
23230,2,2023.0
06812,2,2023.0
33309,2,2023.0
10271,2,2023.0
01810,2,2023.0
85262,2,2023.0
32159,2,2023.0
08026,2,2023.0
07452,2,2023.0
13820,2,2023.0
78750,2,2023.0
73106,2,2023.0
73134,2,2023.0
14227,2,2023.0
19139,2,2023.0
14214,2,2023.0
07719,2,2023.0
07068,2,2023.0
60612,2,2023.0
07836,2,2023.0
08755,2,2023.0
92123,2,2023.0
41048,2,2023.0
89502,2,2023.0
33127,2,2023.0
32202,2,2023.0
07444,2,2023.0
12473,2,2023.0
12514,2,2023.0
07012,2,2023.0
08884,2,2023.0
20002,2,2023.0
14845,2,2023.0
07095,2,2023.0
03087,2,2023.0
06450,2,2023.0
97477,2,2023.0
07058,2,2023.0
07029,2,2023.0
20896,2,2023.0
19010,2,2023.0
06804,2,2023.0
85004,2,2023.0
85040,2,2023.0
10560,2,2023.0
11425,2,2023.0
07620,2,2023.0
22500,2,2023.0
12428,2,2023.0
20814,2,2023.0
07640,2,2023.0
19890,2,2023.0
18064,2,2023.0
19601,2,2023.0
28273,2,2023.0
40223,2,2023.0
08610,2,2023.0
85210,2,2023.0
98201,2,2023.0
10055,2,2023.0
08731,2,2023.0
98208,2,2023.0
11954,2,2023.0
10928,2,2023.0
11940,2,2023.0
32750,2,2023.0
65109,2,2023.0
11764,2,2023.0
06605,2,2023.0
12540,2,2023.0
20015,2,2023.0
10168,2,2023.0
89102,2,2023.0
98011,2,2023.0
42503,2,2023.0
18360,2,2023.0
07504,2,2023.0
12205,2,2023.0
